,start_time,away_team,home_team,est_time
213,2019-11-21 22:30:00+00:00,NEW_ORLEANS_PELICANS,PHOENIX_SUNS,2019-11-21 17:30:00-05:00
214,2019-11-22 19:00:00+00:00,ATLANTA_HAWKS,DETROIT_PISTONS,2019-11-22 14:00:00-05:00
215,2019-11-22 19:00:00+00:00,CHARLOTTE_HORNETS,WASHINGTON_WIZARDS,2019-11-22 14:00:00-05:00
216,2019-11-22 19:30:00+00:00,SACRAMENTO_KINGS,BROOKLYN_NETS,2019-11-22 14:30:00-05:00
217,2019-11-22 20:00:00+00:00,MIAMI_HEAT,CHICAGO_BULLS,2019-11-22 15:00:00-05:00
218,2019-11-22 20:00:00+00:00,LOS_ANGELES_LAKERS,OKLAHOMA_CITY_THUNDER,2019-11-22 15:00:00-05:00
219,2019-11-22 20:00:00+00:00,SAN_ANTONIO_SPURS,PHILADELPHIA_76ERS,2019-11-22 15:00:00-05:00
220,2019-11-22 20:30:00+00:00,CLEVELAND_CAVALIERS,DALLAS_MAVERICKS,2019-11-22 15:30:00-05:00
221,2019-11-22 21:00:00+00:00,BOSTON_CELTICS,DENVER_NUGGETS,2019-11-22 16:00:00-05:00
222,2019-11-22 21:00:00+00:00,GOLDEN_STATE_WARRIORS,UTAH_JAZZ,2019-11-22 16:00:00-05:00
223,2019-11-22 22:30:00+00:00,HOUSTON_ROCKETS,LOS_ANGELES_CLIPPERS,2019-11-22 17:30:00-05:00
224,2019-11-23 17:00:00+00:00,PHOENIX_SUNS,MINNESOTA_TIMBERWOLVES,2019-11-23 12:00:00-05:00
225,2019-11-23 19:00:00+00:00,CHICAGO_BULLS,CHARLOTTE_HORNETS,2019-11-23 14:00:00-05:00
226,2019-11-23 19:00:00+00:00,ORLANDO_MAGIC,INDIANA_PACERS,2019-11-23 14:00:00-05:00
227,2019-11-23 19:30:00+00:00,TORONTO_RAPTORS,ATLANTA_HAWKS,2019-11-23 14:30:00-05:00
228,2019-11-23 19:30:00+00:00,SAN_ANTONIO_SPURS,NEW_YORK_KNICKS,2019-11-23 14:30:00-05:00
229,2019-11-23 19:30:00+00:00,MIAMI_HEAT,PHILADELPHIA_76ERS,2019-11-23 14:30:00-05:00
230,2019-11-23 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,CLEVELAND_CAVALIERS,2019-11-23 15:00:00-05:00
231,2019-11-23 20:00:00+00:00,LOS_ANGELES_LAKERS,MEMPHIS_GRIZZLIES,2019-11-23 15:00:00-05:00
232,2019-11-23 20:30:00+00:00,DETROIT_PISTONS,MILWAUKEE_BUCKS,2019-11-23 15:30:00-05:00
233,2019-11-23 21:00:00+00:00,NEW_ORLEANS_PELICANS,UTAH_JAZZ,2019-11-23 16:00:00-05:00
234,2019-11-24 15:30:00+00:00,DALLAS_MAVERICKS,HOUSTON_ROCKETS,2019-11-24 10:30:00-05:00
235,2019-11-24 18:00:00+00:00,BROOKLYN_NETS,NEW_YORK_KNICKS,2019-11-24 13:00:00-05:00
236,2019-11-24 18:00:00+00:00,SACRAMENTO_KINGS,WASHINGTON_WIZARDS,2019-11-24 13:00:00-05:00
237,2019-11-24 20:00:00+00:00,PHOENIX_SUNS,DENVER_NUGGETS,2019-11-24 15:00:00-05:00
238,2019-11-24 21:00:00+00:00,NEW_ORLEANS_PELICANS,LOS_ANGELES_CLIPPERS,2019-11-24 16:00:00-05:00
239,2019-11-25 19:00:00+00:00,BROOKLYN_NETS,CLEVELAND_CAVALIERS,2019-11-25 14:00:00-05:00
240,2019-11-25 19:00:00+00:00,ORLANDO_MAGIC,DETROIT_PISTONS,2019-11-25 14:00:00-05:00
241,2019-11-25 19:00:00+00:00,MEMPHIS_GRIZZLIES,INDIANA_PACERS,2019-11-25 14:00:00-05:00
242,2019-11-25 19:30:00+00:00,MINNESOTA_TIMBERWOLVES,ATLANTA_HAWKS,2019-11-25 14:30:00-05:00
243,2019-11-25 19:30:00+00:00,SACRAMENTO_KINGS,BOSTON_CELTICS,2019-11-25 14:30:00-05:00
244,2019-11-25 19:30:00+00:00,CHARLOTTE_HORNETS,MIAMI_HEAT,2019-11-25 14:30:00-05:00
245,2019-11-25 19:30:00+00:00,PHILADELPHIA_76ERS,TORONTO_RAPTORS,2019-11-25 14:30:00-05:00
246,2019-11-25 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,CHICAGO_BULLS,2019-11-25 15:00:00-05:00
247,2019-11-25 20:00:00+00:00,UTAH_JAZZ,MILWAUKEE_BUCKS,2019-11-25 15:00:00-05:00
248,2019-11-25 20:30:00+00:00,LOS_ANGELES_LAKERS,SAN_ANTONIO_SPURS,2019-11-25 15:30:00-05:00
249,2019-11-25 22:30:00+00:00,OKLAHOMA_CITY_THUNDER,GOLDEN_STATE_WARRIORS,2019-11-25 17:30:00-05:00
250,2019-11-26 20:30:00+00:00,LOS_ANGELES_CLIPPERS,DALLAS_MAVERICKS,2019-11-26 15:30:00-05:00
251,2019-11-26 21:00:00+00:00,WASHINGTON_WIZARDS,DENVER_NUGGETS,2019-11-26 16:00:00-05:00
252,2019-11-27 19:00:00+00:00,BROOKLYN_NETS,BOSTON_CELTICS,2019-11-27 14:00:00-05:00
253,2019-11-27 19:00:00+00:00,DETROIT_PISTONS,CHARLOTTE_HORNETS,2019-11-27 14:00:00-05:00
254,2019-11-27 19:00:00+00:00,ORLANDO_MAGIC,CLEVELAND_CAVALIERS,2019-11-27 14:00:00-05:00
255,2019-11-27 19:00:00+00:00,UTAH_JAZZ,INDIANA_PACERS,2019-11-27 14:00:00-05:00
256,2019-11-27 19:00:00+00:00,SACRAMENTO_KINGS,PHILADELPHIA_76ERS,2019-11-27 14:00:00-05:00
257,2019-11-27 19:30:00+00:00,NEW_YORK_KNICKS,TORONTO_RAPTORS,2019-11-27 14:30:00-05:00
258,2019-11-27 20:00:00+00:00,MIAMI_HEAT,HOUSTON_ROCKETS,2019-11-27 15:00:00-05:00
259,2019-11-27 20:00:00+00:00,LOS_ANGELES_CLIPPERS,MEMPHIS_GRIZZLIES,2019-11-27 15:00:00-05:00
260,2019-11-27 20:00:00+00:00,ATLANTA_HAWKS,MILWAUKEE_BUCKS,2019-11-27 15:00:00-05:00
261,2019-11-27 20:30:00+00:00,MINNESOTA_TIMBERWOLVES,SAN_ANTONIO_SPURS,2019-11-27 15:30:00-05:00
262,2019-11-27 21:00:00+00:00,WASHINGTON_WIZARDS,PHOENIX_SUNS,2019-11-27 16:00:00-05:00
263,2019-11-27 21:30:00+00:00,LOS_ANGELES_LAKERS,NEW_ORLEANS_PELICANS,2019-11-27 16:30:00-05:00
264,2019-11-27 22:00:00+00:00,OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS,2019-11-27 17:00:00-05:00
265,2019-11-27 22:30:00+00:00,CHICAGO_BULLS,GOLDEN_STATE_WARRIORS,2019-11-27 17:30:00-05:00
266,2019-11-29 12:00:00+00:00,BOSTON_CELTICS,BROOKLYN_NETS,2019-11-29 07:00:00-05:00
267,2019-11-29 19:00:00+00:00,CHARLOTTE_HORNETS,DETROIT_PISTONS,2019-11-29 14:00:00-05:00
268,2019-11-29 19:00:00+00:00,TORONTO_RAPTORS,ORLANDO_MAGIC,2019-11-29 14:00:00-05:00
269,2019-11-29 19:30:00+00:00,MILWAUKEE_BUCKS,CLEVELAND_CAVALIERS,2019-11-29 14:30:00-05:00
270,2019-11-29 19:30:00+00:00,PHILADELPHIA_76ERS,NEW_YORK_KNICKS,2019-11-29 14:30:00-05:00
271,2019-11-29 20:00:00+00:00,ATLANTA_HAWKS,INDIANA_PACERS,2019-11-29 15:00:00-05:00
272,2019-11-29 20:00:00+00:00,UTAH_JAZZ,MEMPHIS_GRIZZLIES,2019-11-29 15:00:00-05:00
273,2019-11-29 20:00:00+00:00,GOLDEN_STATE_WARRIORS,MIAMI_HEAT,2019-11-29 15:00:00-05:00
274,2019-11-29 20:00:00+00:00,NEW_ORLEANS_PELICANS,OKLAHOMA_CITY_THUNDER,2019-11-29 15:00:00-05:00
275,2019-11-29 20:30:00+00:00,LOS_ANGELES_CLIPPERS,SAN_ANTONIO_SPURS,2019-11-29 15:30:00-05:00
276,2019-11-29 21:00:00+00:00,DALLAS_MAVERICKS,PHOENIX_SUNS,2019-11-29 16:00:00-05:00
277,2019-11-29 22:00:00+00:00,CHICAGO_BULLS,PORTLAND_TRAIL_BLAZERS,2019-11-29 17:00:00-05:00
278,2019-11-29 22:30:00+00:00,WASHINGTON_WIZARDS,LOS_ANGELES_LAKERS,2019-11-29 17:30:00-05:00
279,2019-11-30 17:00:00+00:00,DENVER_NUGGETS,SACRAMENTO_KINGS,2019-11-30 12:00:00-05:00
280,2019-11-30 19:00:00+00:00,INDIANA_PACERS,PHILADELPHIA_76ERS,2019-11-30 14:00:00-05:00
281,2019-11-30 20:00:00+00:00,ATLANTA_HAWKS,HOUSTON_ROCKETS,2019-11-30 15:00:00-05:00
282,2019-11-30 20:00:00+00:00,CHARLOTTE_HORNETS,MILWAUKEE_BUCKS,2019-11-30 15:00:00-05:00
283,2019-12-01 15:00:00+00:00,MIAMI_HEAT,BROOKLYN_NETS,2019-12-01 10:00:00-05:00
284,2019-12-01 15:30:00+00:00,MEMPHIS_GRIZZLIES,MINNESOTA_TIMBERWOLVES,2019-12-01 10:30:00-05:00
285,2019-12-01 15:30:00+00:00,BOSTON_CELTICS,NEW_YORK_KNICKS,2019-12-01 10:30:00-05:00
286,2019-12-01 16:00:00+00:00,DALLAS_MAVERICKS,LOS_ANGELES_LAKERS,2019-12-01 11:00:00-05:00
287,2019-12-01 17:00:00+00:00,SAN_ANTONIO_SPURS,DETROIT_PISTONS,2019-12-01 12:00:00-05:00
288,2019-12-01 17:00:00+00:00,OKLAHOMA_CITY_THUNDER,NEW_ORLEANS_PELICANS,2019-12-01 12:00:00-05:00
289,2019-12-01 18:00:00+00:00,GOLDEN_STATE_WARRIORS,ORLANDO_MAGIC,2019-12-01 13:00:00-05:00
290,2019-12-01 18:00:00+00:00,UTAH_JAZZ,TORONTO_RAPTORS,2019-12-01 13:00:00-05:00
291,2019-12-01 22:30:00+00:00,WASHINGTON_WIZARDS,LOS_ANGELES_CLIPPERS,2019-12-01 17:30:00-05:00
292,2019-12-02 19:00:00+00:00,PHOENIX_SUNS,CHARLOTTE_HORNETS,2019-12-02 14:00:00-05:00
293,2019-12-02 19:00:00+00:00,UTAH_JAZZ,PHILADELPHIA_76ERS,2019-12-02 14:00:00-05:00
294,2019-12-02 19:30:00+00:00,GOLDEN_STATE_WARRIORS,ATLANTA_HAWKS,2019-12-02 14:30:00-05:00
295,2019-12-02 20:00:00+00:00,INDIANA_PACERS,MEMPHIS_GRIZZLIES,2019-12-02 15:00:00-05:00
296,2019-12-02 20:00:00+00:00,NEW_YORK_KNICKS,MILWAUKEE_BUCKS,2019-12-02 15:00:00-05:00
297,2019-12-02 22:00:00+00:00,CHICAGO_BULLS,SACRAMENTO_KINGS,2019-12-02 17:00:00-05:00
298,2019-12-03 19:00:00+00:00,DETROIT_PISTONS,CLEVELAND_CAVALIERS,2019-12-03 14:00:00-05:00
299,2019-12-03 19:00:00+00:00,ORLANDO_MAGIC,WASHINGTON_WIZARDS,2019-12-03 14:00:00-05:00
300,2019-12-03 19:30:00+00:00,DALLAS_MAVERICKS,NEW_ORLEANS_PELICANS,2019-12-03 14:30:00-05:00
301,2019-12-03 19:30:00+00:00,MIAMI_HEAT,TORONTO_RAPTORS,2019-12-03 14:30:00-05:00
302,2019-12-03 20:30:00+00:00,HOUSTON_ROCKETS,SAN_ANTONIO_SPURS,2019-12-03 15:30:00-05:00
303,2019-12-03 21:00:00+00:00,LOS_ANGELES_LAKERS,DENVER_NUGGETS,2019-12-03 16:00:00-05:00
304,2019-12-03 22:00:00+00:00,PORTLAND_TRAIL_BLAZERS,LOS_ANGELES_CLIPPERS,2019-12-03 17:00:00-05:00
305,2019-12-04 19:00:00+00:00,GOLDEN_STATE_WARRIORS,CHARLOTTE_HORNETS,2019-12-04 14:00:00-05:00
306,2019-12-04 19:00:00+00:00,MILWAUKEE_BUCKS,DETROIT_PISTONS,2019-12-04 14:00:00-05:00
307,2019-12-04 19:00:00+00:00,PHOENIX_SUNS,ORLANDO_MAGIC,2019-12-04 14:00:00-05:00
308,2019-12-04 19:30:00+00:00,BROOKLYN_NETS,ATLANTA_HAWKS,2019-12-04 14:30:00-05:00
309,2019-12-04 19:30:00+00:00,MIAMI_HEAT,BOSTON_CELTICS,2019-12-04 14:30:00-05:00
310,2019-12-04 20:00:00+00:00,MEMPHIS_GRIZZLIES,CHICAGO_BULLS,2019-12-04 15:00:00-05:00
311,2019-12-04 20:00:00+00:00,INDIANA_PACERS,OKLAHOMA_CITY_THUNDER,2019-12-04 15:00:00-05:00
312,2019-12-04 20:30:00+00:00,MINNESOTA_TIMBERWOLVES,DALLAS_MAVERICKS,2019-12-04 15:30:00-05:00
313,2019-12-04 21:00:00+00:00,LOS_ANGELES_LAKERS,UTAH_JAZZ,2019-12-04 16:00:00-05:00
314,2019-12-04 22:00:00+00:00,SACRAMENTO_KINGS,PORTLAND_TRAIL_BLAZERS,2019-12-04 17:00:00-05:00
315,2019-12-05 19:00:00+00:00,PHILADELPHIA_76ERS,WASHINGTON_WIZARDS,2019-12-05 14:00:00-05:00
316,2019-12-05 19:30:00+00:00,DENVER_NUGGETS,NEW_YORK_KNICKS,2019-12-05 14:30:00-05:00
317,2019-12-05 19:30:00+00:00,HOUSTON_ROCKETS,TORONTO_RAPTORS,2019-12-05 14:30:00-05:00
318,2019-12-05 20:00:00+00:00,PHOENIX_SUNS,NEW_ORLEANS_PELICANS,2019-12-05 15:00:00-05:00
319,2019-12-06 19:00:00+00:00,BROOKLYN_NETS,CHARLOTTE_HORNETS,2019-12-06 14:00:00-05:00
320,2019-12-06 19:00:00+00:00,ORLANDO_MAGIC,CLEVELAND_CAVALIERS,2019-12-06 14:00:00-05:00
321,2019-12-06 19:00:00+00:00,INDIANA_PACERS,DETROIT_PISTONS,2019-12-06 14:00:00-05:00
322,2019-12-06 20:00:00+00:00,DENVER_NUGGETS,BOSTON_CELTICS,2019-12-06 15:00:00-05:00
323,2019-12-06 20:00:00+00:00,GOLDEN_STATE_WARRIORS,CHICAGO_BULLS,2019-12-06 15:00:00-05:00
324,2019-12-06 20:00:00+00:00,WASHINGTON_WIZARDS,MIAMI_HEAT,2019-12-06 15:00:00-05:00
325,2019-12-06 20:00:00+00:00,MINNESOTA_TIMBERWOLVES,OKLAHOMA_CITY_THUNDER,2019-12-06 15:00:00-05:00
326,2019-12-06 20:30:00+00:00,LOS_ANGELES_CLIPPERS,MILWAUKEE_BUCKS,2019-12-06 15:30:00-05:00
327,2019-12-06 20:30:00+00:00,SACRAMENTO_KINGS,SAN_ANTONIO_SPURS,2019-12-06 15:30:00-05:00
328,2019-12-06 22:30:00+00:00,LOS_ANGELES_LAKERS,PORTLAND_TRAIL_BLAZERS,2019-12-06 17:30:00-05:00
329,2019-12-07 14:00:00+00:00,NEW_ORLEANS_PELICANS,DALLAS_MAVERICKS,2019-12-07 09:00:00-05:00
330,2019-12-07 19:30:00+00:00,INDIANA_PACERS,NEW_YORK_KNICKS,2019-12-07 14:30:00-05:00
331,2019-12-07 19:30:00+00:00,CLEVELAND_CAVALIERS,PHILADELPHIA_76ERS,2019-12-07 14:30:00-05:00
332,2019-12-07 20:00:00+00:00,PHOENIX_SUNS,HOUSTON_ROCKETS,2019-12-07 15:00:00-05:00
333,2019-12-07 22:00:00+00:00,MEMPHIS_GRIZZLIES,UTAH_JAZZ,2019-12-07 17:00:00-05:00
334,2019-12-08 15:00:00+00:00,DENVER_NUGGETS,BROOKLYN_NETS,2019-12-08 10:00:00-05:00
335,2019-12-08 17:00:00+00:00,ATLANTA_HAWKS,CHARLOTTE_HORNETS,2019-12-08 12:00:00-05:00
336,2019-12-08 18:00:00+00:00,CHICAGO_BULLS,MIAMI_HEAT,2019-12-08 13:00:00-05:00
337,2019-12-08 18:00:00+00:00,TORONTO_RAPTORS,PHILADELPHIA_76ERS,2019-12-08 13:00:00-05:00
338,2019-12-08 18:00:00+00:00,LOS_ANGELES_CLIPPERS,WASHINGTON_WIZARDS,2019-12-08 13:00:00-05:00
339,2019-12-08 19:00:00+00:00,SACRAMENTO_KINGS,DALLAS_MAVERICKS,2019-12-08 14:00:00-05:00
340,2019-12-08 21:00:00+00:00,OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS,2019-12-08 16:00:00-05:00
341,2019-12-08 21:30:00+00:00,MINNESOTA_TIMBERWOLVES,LOS_ANGELES_LAKERS,2019-12-08 16:30:00-05:00
342,2019-12-09 19:00:00+00:00,LOS_ANGELES_CLIPPERS,INDIANA_PACERS,2019-12-09 14:00:00-05:00
343,2019-12-09 19:30:00+00:00,CLEVELAND_CAVALIERS,BOSTON_CELTICS,2019-12-09 14:30:00-05:00
344,2019-12-09 20:00:00+00:00,TORONTO_RAPTORS,CHICAGO_BULLS,2019-12-09 15:00:00-05:00
345,2019-12-09 20:00:00+00:00,SACRAMENTO_KINGS,HOUSTON_ROCKETS,2019-12-09 15:00:00-05:00
346,2019-12-09 20:00:00+00:00,ORLANDO_MAGIC,MILWAUKEE_BUCKS,2019-12-09 15:00:00-05:00
347,2019-12-09 20:00:00+00:00,DETROIT_PISTONS,NEW_ORLEANS_PELICANS,2019-12-09 15:00:00-05:00
348,2019-12-09 21:00:00+00:00,MINNESOTA_TIMBERWOLVES,PHOENIX_SUNS,2019-12-09 16:00:00-05:00
349,2019-12-09 21:00:00+00:00,OKLAHOMA_CITY_THUNDER,UTAH_JAZZ,2019-12-09 16:00:00-05:00
350,2019-12-09 22:30:00+00:00,MEMPHIS_GRIZZLIES,GOLDEN_STATE_WARRIORS,2019-12-09 17:30:00-05:00
351,2019-12-10 19:00:00+00:00,WASHINGTON_WIZARDS,CHARLOTTE_HORNETS,2019-12-10 14:00:00-05:00
352,2019-12-10 20:00:00+00:00,ATLANTA_HAWKS,MIAMI_HEAT,2019-12-10 15:00:00-05:00
353,2019-12-10 20:00:00+00:00,DENVER_NUGGETS,PHILADELPHIA_76ERS,2019-12-10 15:00:00-05:00
354,2019-12-10 22:00:00+00:00,NEW_YORK_KNICKS,PORTLAND_TRAIL_BLAZERS,2019-12-10 17:00:00-05:00
355,2019-12-11 19:00:00+00:00,HOUSTON_ROCKETS,CLEVELAND_CAVALIERS,2019-12-11 14:00:00-05:00
356,2019-12-11 19:00:00+00:00,BOSTON_CELTICS,INDIANA_PACERS,2019-12-11 14:00:00-05:00
357,2019-12-11 19:00:00+00:00,LOS_ANGELES_LAKERS,ORLANDO_MAGIC,2019-12-11 14:00:00-05:00
358,2019-12-11 19:00:00+00:00,LOS_ANGELES_CLIPPERS,TORONTO_RAPTORS,2019-12-11 14:00:00-05:00
359,2019-12-11 19:30:00+00:00,CHARLOTTE_HORNETS,BROOKLYN_NETS,2019-12-11 14:30:00-05:00
360,2019-12-11 20:00:00+00:00,ATLANTA_HAWKS,CHICAGO_BULLS,2019-12-11 15:00:00-05:00
361,2019-12-11 20:00:00+00:00,UTAH_JAZZ,MINNESOTA_TIMBERWOLVES,2019-12-11 15:00:00-05:00
362,2019-12-11 21:00:00+00:00,MEMPHIS_GRIZZLIES,PHOENIX_SUNS,2019-12-11 16:00:00-05:00
363,2019-12-11 21:30:00+00:00,NEW_ORLEANS_PELICANS,MILWAUKEE_BUCKS,2019-12-11 16:30:00-05:00
364,2019-12-11 22:00:00+00:00,OKLAHOMA_CITY_THUNDER,SACRAMENTO_KINGS,2019-12-11 17:00:00-05:00
365,2019-12-11 22:30:00+00:00,NEW_YORK_KNICKS,GOLDEN_STATE_WARRIORS,2019-12-11 17:30:00-05:00
366,2019-12-12 20:00:00+00:00,PHILADELPHIA_76ERS,BOSTON_CELTICS,2019-12-12 15:00:00-05:00
367,2019-12-12 20:30:00+00:00,CLEVELAND_CAVALIERS,SAN_ANTONIO_SPURS,2019-12-12 15:30:00-05:00
368,2019-12-12 21:00:00+00:00,DALLAS_MAVERICKS,DETROIT_PISTONS,2019-12-12 16:00:00-05:00
369,2019-12-12 22:30:00+00:00,PORTLAND_TRAIL_BLAZERS,DENVER_NUGGETS,2019-12-12 17:30:00-05:00
370,2019-12-13 19:00:00+00:00,LOS_ANGELES_LAKERS,MIAMI_HEAT,2019-12-13 14:00:00-05:00
371,2019-12-13 19:00:00+00:00,HOUSTON_ROCKETS,ORLANDO_MAGIC,2019-12-13 14:00:00-05:00
372,2019-12-13 19:00:00+00:00,NEW_ORLEANS_PELICANS,PHILADELPHIA_76ERS,2019-12-13 14:00:00-05:00
373,2019-12-13 19:30:00+00:00,INDIANA_PACERS,ATLANTA_HAWKS,2019-12-13 14:30:00-05:00
374,2019-12-13 20:00:00+00:00,CHARLOTTE_HORNETS,CHICAGO_BULLS,2019-12-13 15:00:00-05:00
375,2019-12-13 20:00:00+00:00,MILWAUKEE_BUCKS,MEMPHIS_GRIZZLIES,2019-12-13 15:00:00-05:00
376,2019-12-13 21:00:00+00:00,GOLDEN_STATE_WARRIORS,UTAH_JAZZ,2019-12-13 16:00:00-05:00
377,2019-12-13 21:30:00+00:00,LOS_ANGELES_CLIPPERS,MINNESOTA_TIMBERWOLVES,2019-12-13 16:30:00-05:00
378,2019-12-13 22:00:00+00:00,NEW_YORK_KNICKS,SACRAMENTO_KINGS,2019-12-13 17:00:00-05:00
379,2019-12-14 17:00:00+00:00,SAN_ANTONIO_SPURS,PHOENIX_SUNS,2019-12-14 12:00:00-05:00
380,2019-12-14 19:30:00+00:00,BROOKLYN_NETS,TORONTO_RAPTORS,2019-12-14 14:30:00-05:00
381,2019-12-14 20:00:00+00:00,LOS_ANGELES_CLIPPERS,CHICAGO_BULLS,2019-12-14 15:00:00-05:00
382,2019-12-14 20:00:00+00:00,WASHINGTON_WIZARDS,MEMPHIS_GRIZZLIES,2019-12-14 15:00:00-05:00
383,2019-12-14 20:30:00+00:00,MIAMI_HEAT,DALLAS_MAVERICKS,2019-12-14 15:30:00-05:00
384,2019-12-14 20:30:00+00:00,CLEVELAND_CAVALIERS,MILWAUKEE_BUCKS,2019-12-14 15:30:00-05:00
385,2019-12-14 21:00:00+00:00,OKLAHOMA_CITY_THUNDER,DENVER_NUGGETS,2019-12-14 16:00:00-05:00
386,2019-12-14 21:00:00+00:00,DETROIT_PISTONS,HOUSTON_ROCKETS,2019-12-14 16:00:00-05:00
387,2019-12-15 15:30:00+00:00,ORLANDO_MAGIC,NEW_ORLEANS_PELICANS,2019-12-15 10:30:00-05:00
388,2019-12-15 17:00:00+00:00,CHARLOTTE_HORNETS,INDIANA_PACERS,2019-12-15 12:00:00-05:00
389,2019-12-15 18:00:00+00:00,LOS_ANGELES_LAKERS,ATLANTA_HAWKS,2019-12-15 13:00:00-05:00
390,2019-12-15 18:00:00+00:00,PHILADELPHIA_76ERS,BROOKLYN_NETS,2019-12-15 13:00:00-05:00
391,2019-12-15 20:00:00+00:00,NEW_YORK_KNICKS,DENVER_NUGGETS,2019-12-15 15:00:00-05:00
392,2019-12-15 20:30:00+00:00,SACRAMENTO_KINGS,GOLDEN_STATE_WARRIORS,2019-12-15 15:30:00-05:00
393,2019-12-16 19:00:00+00:00,WASHINGTON_WIZARDS,DETROIT_PISTONS,2019-12-16 14:00:00-05:00
394,2019-12-16 19:30:00+00:00,CLEVELAND_CAVALIERS,TORONTO_RAPTORS,2019-12-16 14:30:00-05:00
395,2019-12-16 20:00:00+00:00,SAN_ANTONIO_SPURS,HOUSTON_ROCKETS,2019-12-16 15:00:00-05:00
396,2019-12-16 20:00:00+00:00,MIAMI_HEAT,MEMPHIS_GRIZZLIES,2019-12-16 15:00:00-05:00
397,2019-12-16 20:00:00+00:00,DALLAS_MAVERICKS,MILWAUKEE_BUCKS,2019-12-16 15:00:00-05:00
398,2019-12-16 20:00:00+00:00,CHICAGO_BULLS,OKLAHOMA_CITY_THUNDER,2019-12-16 15:00:00-05:00
399,2019-12-16 21:00:00+00:00,PORTLAND_TRAIL_BLAZERS,PHOENIX_SUNS,2019-12-16 16:00:00-05:00
400,2019-12-17 19:00:00+00:00,SACRAMENTO_KINGS,CHARLOTTE_HORNETS,2019-12-17 14:00:00-05:00
401,2019-12-17 19:00:00+00:00,LOS_ANGELES_LAKERS,INDIANA_PACERS,2019-12-17 14:00:00-05:00
402,2019-12-17 19:30:00+00:00,ATLANTA_HAWKS,NEW_YORK_KNICKS,2019-12-17 14:30:00-05:00
403,2019-12-17 20:00:00+00:00,BROOKLYN_NETS,NEW_ORLEANS_PELICANS,2019-12-17 15:00:00-05:00
404,2019-12-17 21:00:00+00:00,ORLANDO_MAGIC,UTAH_JAZZ,2019-12-17 16:00:00-05:00
405,2019-12-17 22:30:00+00:00,PHOENIX_SUNS,LOS_ANGELES_CLIPPERS,2019-12-17 17:30:00-05:00
406,2019-12-18 19:00:00+00:00,CHARLOTTE_HORNETS,CLEVELAND_CAVALIERS,2019-12-18 14:00:00-05:00
407,2019-12-18 19:00:00+00:00,TORONTO_RAPTORS,DETROIT_PISTONS,2019-12-18 14:00:00-05:00
408,2019-12-18 19:00:00+00:00,MIAMI_HEAT,PHILADELPHIA_76ERS,2019-12-18 14:00:00-05:00
409,2019-12-18 19:00:00+00:00,CHICAGO_BULLS,WASHINGTON_WIZARDS,2019-12-18 14:00:00-05:00
410,2019-12-18 20:00:00+00:00,NEW_ORLEANS_PELICANS,MINNESOTA_TIMBERWOLVES,2019-12-18 15:00:00-05:00
411,2019-12-18 20:00:00+00:00,MEMPHIS_GRIZZLIES,OKLAHOMA_CITY_THUNDER,2019-12-18 15:00:00-05:00
412,2019-12-18 21:00:00+00:00,ORLANDO_MAGIC,DENVER_NUGGETS,2019-12-18 16:00:00-05:00
413,2019-12-18 21:30:00+00:00,BOSTON_CELTICS,DALLAS_MAVERICKS,2019-12-18 16:30:00-05:00
414,2019-12-18 22:00:00+00:00,GOLDEN_STATE_WARRIORS,PORTLAND_TRAIL_BLAZERS,2019-12-18 17:00:00-05:00
415,2019-12-19 19:30:00+00:00,UTAH_JAZZ,ATLANTA_HAWKS,2019-12-19 14:30:00-05:00
416,2019-12-19 20:00:00+00:00,LOS_ANGELES_LAKERS,MILWAUKEE_BUCKS,2019-12-19 15:00:00-05:00
417,2019-12-19 20:30:00+00:00,BROOKLYN_NETS,SAN_ANTONIO_SPURS,2019-12-19 15:30:00-05:00
418,2019-12-19 22:30:00+00:00,HOUSTON_ROCKETS,LOS_ANGELES_CLIPPERS,2019-12-19 17:30:00-05:00
419,2019-12-20 19:00:00+00:00,MEMPHIS_GRIZZLIES,CLEVELAND_CAVALIERS,2019-12-20 14:00:00-05:00
420,2019-12-20 19:00:00+00:00,SACRAMENTO_KINGS,INDIANA_PACERS,2019-12-20 14:00:00-05:00
421,2019-12-20 19:30:00+00:00,DETROIT_PISTONS,BOSTON_CELTICS,2019-12-20 14:30:00-05:00
422,2019-12-20 19:30:00+00:00,WASHINGTON_WIZARDS,TORONTO_RAPTORS,2019-12-20 14:30:00-05:00
423,2019-12-20 20:00:00+00:00,NEW_YORK_KNICKS,MIAMI_HEAT,2019-12-20 15:00:00-05:00
424,2019-12-20 20:00:00+00:00,PHOENIX_SUNS,OKLAHOMA_CITY_THUNDER,2019-12-20 15:00:00-05:00
425,2019-12-20 20:00:00+00:00,DALLAS_MAVERICKS,PHILADELPHIA_76ERS,2019-12-20 15:00:00-05:00
426,2019-12-20 21:00:00+00:00,MINNESOTA_TIMBERWOLVES,DENVER_NUGGETS,2019-12-20 16:00:00-05:00
427,2019-12-20 22:00:00+00:00,ORLANDO_MAGIC,PORTLAND_TRAIL_BLAZERS,2019-12-20 17:00:00-05:00
